"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj"
"R0s4286",150,1,11.9197547659623,1.48971322983677,15.7071792072945,157.234451475852,163.785886954013,5000,0.77456270503946,121.787942060532,0.0281589301718939,0.03,0.03,1
"R0s4287",150,0.999999999999845,11.8803024280317,1.49992499863517,15.7071792072945,159.6365986895,164.573813081958,5000,0.776853104157433,124.014187229072,0.0212207959285209,0.03,0.03,1
"R0s4288",150,1.00000000000001,11.8408500901012,1.51034460839994,15.7071792072945,162.059432070805,165.366767419189,5000,0.779166136359087,126.271221547157,0.0142153617234927,0.03,0.03,1
"R0s4289",150,1.00000000000006,11.8013977521707,1.52097813135995,15.7071792072945,164.50305591566,166.164702945112,5000,0.781501937412001,128.559456908283,0.00714197717868489,0.03,0.03,1
"R0s4290",150,1,4.31014135958867,1,4.31014135958867,0,89.2676487768428,5000,0.632120558828559,0,0.383684079145056,0.06,0.06,1
"R0s4291",150,0.999999999999997,4.09362233831471,1.0560828791931,4.31014135958867,18.7488756086756,93.7443780433777,5000,0.652184418952216,12.2277245448515,0.3223405196166,0.06,0.06,1
"R0s4292",150,0.999999999999992,3.87710331704075,1.12507037146851,4.31014135958867,39.3300835132777,98.3252087831938,5000,0.67537037810869,26.5623733734087,0.253568797020977,0.06,0.06,1
"R0s4293",150,1,3.66058429576679,1.21143804004686,4.31014135958867,61.6759830519963,102.793305086661,5000,0.702231232017642,43.3108015645026,0.176727650587268,0.06,0.06,1
"R0s4294",150,1.00000000000008,3.44406527449283,1.32154465503154,4.31014135958867,85.3927747699333,106.740968462418,5000,0.733277011399495,62.6165586784069,0.0917573404312134,0.06,0.06,1
"R0s4295",150,0.999999999999757,3.33580576385586,1.38815209944851,4.31014135958867,97.4795641937501,108.310626881944,5000,0.750464003450211,73.1549039994235,0.046553330020722,0.06,0.06,1
"R0s4296",150,0.999999999999587,3.32497981279216,1.39530911903258,4.31014135958867,98.6860455361359,108.446203885863,5000,0.752243561701643,74.2359423843534,0.0419504425179468,0.06,0.06,1
"R0s4297",150,0.999999999999462,3.31415386172846,1.40256201435741,4.31014135958867,99.8911479503281,108.577334728616,5000,0.754034012390156,75.3213230912447,0.0373343716449994,0.06,0.06,1
"R0s4298",150,0.999999999999196,3.30332791066476,1.40991224443113,4.31014135958867,101.094598870396,108.703869753112,5000,0.755835290973758,76.4108655530812,0.032705645680211,0.06,0.06,1
"R0s4299",150,0.999999999998987,3.29250195960106,1.41736128155697,4.31014135958867,102.296116713073,108.825656077735,5000,0.757647325620571,77.5043792490298,0.0280648178001805,0.06,0.06,1
"R0s4300",150,0.999999999998674,3.28167600853737,1.42491061065895,4.31014135958867,103.495410712648,108.942537592258,5000,0.759470036937699,78.6016633968173,0.023412466771868,0.06,0.06,1
"R0s4301",150,0.999999999998392,3.27085005747367,1.43256172854412,4.31014135958867,104.692180760112,109.054354958446,5000,0.76130333769651,79.7025066433993,0.0187491976465478,0.06,0.06,1
"R0s4302",150,0.999999999998022,3.26002410640997,1.44031614309627,4.31014135958867,105.886117248436,109.160945616941,5000,0.763147132554302,80.8066867554527,0.014075642454416,0.06,0.06,1
"R0s4303",150,0.999999999998232,3.24919815534627,1.4481753724004,4.31014135958867,107.076900924313,109.262143800317,5000,0.765001317773475,81.9139703101997,0.00939246089795425,0.06,0.06,1
"R0s4304",150,1.00000000000015,3.23837220428257,1.45614094379037,4.31014135958867,108.264202747339,109.357780552866,5000,0.76686578093769,83.0241123874347,0.00470034104221404,0.06,0.06,1
"R0s4305",150,1.00000031148346,1.57697048756826,1.00000031148346,1.57697048756826,0,41.9630900591474,5000,0.6321206734169,0,0.180362832056232,0.09,0.09,1
"R0s4306",150,1.00001080228827,1.49775171536103,1.05426179353339,1.57697048756826,7.90718547240699,39.5361646691856,5000,0.651550439895469,5.15193017288183,0.135944486863047,0.09,0.09,1
"R0s4307",150,1.00016938295651,1.41853294315381,1.116866507576,1.57697048756826,14.4356782333955,36.0916987189791,5000,0.672696206604073,9.71082598736213,0.093069661613819,0.09,0.09,1
"R0s4308",150,1.00232740382388,1.33931417094658,1.19071762131795,1.57697048756826,18.7841699280517,31.3265264291131,5000,0.695996973282512,13.0737254155484,0.0538245530163323,0.09,0.09,1
"R0s4309",150,1.03027744590033,1.26009539873936,1.30446986401625,1.57697048756826,18.3665426049887,23.0497839819548,5000,0.728683668523305,13.3833996434927,0.019735453109362,0.09,0.09,1
"R0s4310",150,1.09237517180315,1.22048601263574,1.42310178520929,1.57697048756826,12.1025934252869,13.5280858348278,5000,0.759034566492828,9.18628675400162,0.00577983734841242,0.09,0.09,1
"R0s4311",150,1.10126983895084,1.21652507402538,1.43839158529029,1.57697048756826,11.0706834510008,12.2375545235258,5000,0.762690856595496,8.44350904434139,0.00470603586578548,0.09,0.09,1
"R0s4312",150,1.11044328647727,1.21256413541502,1.45405509920192,1.57697048756826,9.97244262734279,10.9016674926104,5000,0.766378991681599,7.64267052534556,0.00372720593262966,0.09,0.09,1
"R0s4313",150,1.11977191318177,1.20860319680466,1.46994270098865,1.57697048756826,8.81777136175588,9.53289062642493,5000,0.770061339932841,6.79022483005516,0.00285268361583212,0.09,0.09,1
"R0s4314",150,1.12911112375255,1.2046422581943,1.48587876230223,1.57697048756826,7.61965104343844,8.14655312283313,5000,0.773696613612318,5.89529820921589,0.00209044218985222,0.09,0.09,1
"R0s4315",150,1.13830007213967,1.20068131958394,1.50166733887513,1.57697048756826,6.39390643080574,6.76041933162206,5000,0.777241563461071,4.96960983090325,0.00144641313873619,0.09,0.09,1
"R0s4316",150,1.14716839984947,1.19672038097358,1.51710031203627,1.57697048756826,5.1586901935908,5.39398151926436,5000,0.780652996446699,4.02714695736686,0.000923863667130651,0.09,0.09,1
"R0s4317",150,1.15554452714259,1.19275944236321,1.53196745661703,1.57697048756826,3.93370177354963,4.06751048026176,5000,0.783889938397798,3.08358924094313,0.000522914439830445,0.09,0.09,1
"R0s4318",150,1.16326476365322,1.18879850375285,1.54606754826907,1.57697048756826,2.73919541923422,2.80094476506961,5000,0.786915727987794,2.15551595742753,0.000240273911972838,0.09,0.09,1
"R0s4319",150,1.17018230028612,1.18483756514249,1.55921936924286,1.57697048756826,1.59487201850536,1.61273488420203,5000,0.789699826075387,1.25947015562619,6.92421152645837e-05,0.09,0.09,1
"R0s4320",150,0.649094628117297,0.649094815015748,0.649094628117297,0.649094815015748,0,2.13057871944425e-05,5000,0.477481363646631,0,1.25322372383534e-07,0.12,0.12,1
"R0s4321",150,0.616487640875961,0.616487677027443,0.649094777186707,0.649094815015749,1.09698536831937e-06,4.14272553809103e-06,5000,0.47748144153817,5.23790155011414e-07,1.88599487785951e-08,0.12,0.12,1
"R0s4322",150,0.583880531944954,0.583880539039137,0.649094807316846,0.649094815015749,4.07221518168985e-07,8.10684293706366e-07,5000,0.477481457281727,1.94440723931804e-07,2.62543735632562e-09,0.12,0.12,1
"R0s4323",150,0.551273399618844,0.551273401050831,0.649094813418723,0.649094815015749,1.14163473593157e-07,1.62219504367091e-07,5000,0.47748146047007,5.45109421035968e-08,3.27126402735905e-10,0.12,0.12,1
"R0s4324",150,0.518666262802768,0.518666263062526,0.649094814720434,0.649094815015748,2.52290092986879e-08,2.90589177979284e-08,5000,0.477481461150239,1.20463842233105e-08,2.71093989063937e-11,0.12,0.12,1
"R0s4325",150,0.502362693984089,0.502362694068373,0.649094814919366,0.649094815015749,8.85125049581399e-09,9.43824993317817e-09,5000,0.477481461254184,4.22630802066809e-09,4.22709302032484e-12,0.12,0.12,1
"R0s4326",150,0.500732337094459,0.500732337168957,0.6490948149303,0.649094815015748,7.72300300460975e-09,8.17814970561352e-09,5000,0.477481461259898,3.68759075995564e-09,3.28297067585081e-12,0.12,0.12,1
"R0s4327",150,0.499101980206387,0.499101980269542,0.649094814943366,0.649094815015748,6.66609789833546e-09,7.01094994121086e-09,5000,0.477481461266725,3.18293816544426e-09,2.49145776642953e-12,0.12,0.12,1
"R0s4328",150,0.497471623316554,0.497471623370127,0.649094814954301,0.649094815015748,5.67553729369266e-09,5.92927337548619e-09,5000,0.477481461272439,2.70996384049859e-09,1.83612293679808e-12,0.12,0.12,1
"R0s4329",150,0.495841266425602,0.495841266470712,0.649094814963868,0.649094815015749,4.7484413004444e-09,4.92818021220113e-09,5000,0.477481461277437,2.26729269092633e-09,1.30272921606215e-12,0.12,0.12,1
"R0s4330",150,0.494210909534728,0.494210909571296,0.649094814973726,0.649094815015749,3.88040701040257e-09,4.00132893147453e-09,5000,0.477481461282589,1.85282240969822e-09,8.77815736628322e-13,0.12,0.12,1
"R0s4331",150,0.492580552644577,0.492580552671881,0.649094814984548,0.649094815015748,3.06774735379837e-09,3.14331042918212e-09,5000,0.477481461288243,1.46479248935479e-09,5.49399210604219e-13,0.12,0.12,1
"R0s4332",150,0.490950195741977,0.490950195772466,0.649094814979083,0.649094815015748,2.3071438697818e-09,2.34926029930217e-09,5000,0.477481461285387,1.10161842633904e-09,3.06693011754815e-13,0.12,0.12,1
"R0s4333",150,0.489319838853278,0.48931983887305,0.649094814992142,0.649094815015749,1.59530489574293e-09,1.61449189891087e-09,5000,0.477481461292211,7.61728512825956e-10,1.39935305600334e-13,0.12,0.12,1
"R0s4334",150,0.48768948196569,0.487689481973635,0.649094815006681,0.649094815015748,9.29017373849423e-10,9.34539246873364e-10,5000,0.477481461299808,4.43588573238533e-10,4.03337241712767e-14,0.12,0.12,1
"R0s4335",150,0.284984629927008,0.284984629927154,0.284984629927008,0.284984629927154,0,1.27060807066145e-11,5000,0.247974187077809,0,1.4751179542169e-13,0.15,0.15,1
"R0s4336",150,0.270668488528936,0.270668488528989,0.284984629927098,0.284984629927154,9.83407593886353e-13,2.30799965486219e-12,5000,0.247974187077877,2.4385969866018e-13,1.69072600098513e-14,0.15,0.15,1
"R0s4337",150,0.256352347130847,0.256352347130825,0.284984629927184,0.284984629927154,4.14731726472027e-13,6.11663672668448e-13,5000,0.247974187077941,1.02842762727332e-13,2.67385714887797e-15,0.15,0.15,1
"R0s4338",150,0.242036205732695,0.24203620573266,0.284984629927188,0.284984629927154,1.65615339107051e-13,1.99195442974182e-13,5000,0.247974187077945,4.1068329082709e-14,4.74557653291517e-16,0.15,0.15,1
"R0s4339",150,0.227720064334456,0.227720064334496,0.284984629927106,0.284984629927154,5.5831556203521e-14,5.99632160614137e-14,5000,0.247974187077883,1.38447847628613e-14,5.99928404150498e-17,0.15,0.15,1
"R0s4340",150,0.220561993635188,0.220561993635413,0.284984629926859,0.284984629927154,2.41565375131028e-14,2.49428271709912e-14,5000,0.247974187077697,5.99019775242355e-15,1.15364412254679e-17,0.15,0.15,1
"R0s4341",150,0.219846186563239,0.219846186565505,0.284984629924222,0.284984629927154,2.15212599178291e-14,2.21442005374093e-14,5000,0.247974187075714,5.33671693296881e-15,9.1484705075764e-18,0.15,0.15,1
"R0s4342",150,0.21913037949558,0.219130379495597,0.284984629927132,0.284984629927154,1.89624611797158e-14,1.94445961180106e-14,5000,0.247974187077903,4.70220089603633e-15,7.08723032534796e-18,0.15,0.15,1
"R0s4343",150,0.218414572425891,0.218414572425689,0.284984629927418,0.284984629927154,1.64806495618101e-14,1.68430271741154e-14,5000,0.247974187078118,4.08677567760919e-15,5.33174166741883e-18,0.15,0.15,1
"R0s4344",150,0.217698765356836,0.21769876535578,0.284984629928514,0.284984629927154,1.40752071106614e-14,1.43374214889937e-14,5000,0.247974187078942,3.49028804123402e-15,3.86151630925043e-18,0.15,0.15,1
"R0s4345",150,0.21698295828021,0.216982958285872,0.284984629919704,0.284984629927154,1.17477194692845e-14,1.19280173728545e-14,5000,0.247974187072317,2.91313118534947e-15,2.65753901381676e-18,0.15,0.15,1
"R0s4346",150,0.216267151219583,0.216267151215964,0.284984629931929,0.284984629927154,9.48749689334259e-15,9.60266955797219e-15,5000,0.24797418708151,2.35265432956498e-15,1.69910449025686e-18,0.15,0.15,1
"R0s4347",150,0.215551344140791,0.215551344146056,0.284984629920239,0.284984629927154,7.27496787573191e-15,7.34046371045502e-15,5000,0.247974187072719,1.80400424496477e-15,9.67075281889017e-19,0.15,0.15,1
"R0s4348",150,0.214835537069816,0.214835537076147,0.284984629919015,0.284984629927154,5.12686264961166e-15,5.1572938023118e-15,5000,0.247974187071799,1.27132959776622e-15,4.49712837689399e-19,0.15,0.15,1
"R0s4349",150,0.21411973000415,0.214119730006239,0.284984629924418,0.284984629927154,3.04179971723989e-15,3.05072852490782e-15,5000,0.247974187075861,7.54287812130147e-16,1.32061158631578e-19,0.15,0.15,1
"R0s4350",200,0.999999999999998,12.5575035341203,0.999999999999998,12.5575035341203,0,107.521084571434,5000,0.632120558828557,0,0.4621397436556,0.03,0.03,1
"R0s4351",200,1.00000000000002,12.0525136086093,1.04519202598409,12.5575035341203,23.1140124180645,115.570062090323,5000,0.648375708105922,14.9865641687316,0.397388244968454,0.03,0.03,1
"R0s4352",200,1,11.5475236830984,1.10135252604174,12.5575035341203,49.9313254066163,124.828313516541,5000,0.667578828783403,33.3330957345519,0.321917092109513,0.03,0.03,1
"R0s4353",200,1.00000000000002,11.0425337575874,1.17289981201002,12.5575035341203,81.3253640095379,135.54227334923,5000,0.690531760854949,56.157746811676,0.233031397366512,0.03,0.03,1
"R0s4354",200,1.00000000000002,10.5375438320764,1.26688322587946,12.5575035341203,118.391807710481,147.989759638101,5000,0.71829172403376,85.0398556718347,0.127215884875805,0.03,0.03,1
"R0s4355",200,1,10.285048869321,1.32570379274493,12.5575035341203,139.453247317847,154.948052575386,5000,0.734384045291378,102.4122398943,0.0665987081348211,0.03,0.03,1
"R0s4356",200,0.999999999999988,10.2597993730454,1.33212793868992,12.5575035341203,141.66183623668,155.672347512835,5000,0.736084931728811,104.275143054854,0.0602190176508548,0.03,0.03,1
"R0s4357",200,0.999999999999989,10.2345498767699,1.33866014661025,12.5575035341203,143.889736295005,156.401887277179,5000,0.737803261474428,106.16231673115,0.0537788683078303,0.03,0.03,1
"R0s4358",200,0.999999999999998,10.2093003804943,1.3453030270846,12.5575035341203,146.137115267971,157.13668308384,5000,0.739539230767243,108.074129811819,0.0472775871914756,0.03,0.03,1
"R0s4359",200,1.00000000000003,10.1840508842188,1.35205927037779,12.5575035341203,148.404139256162,157.876743889534,5000,0.741293035854287,110.010954922543,0.0407144988768134,0.03,0.03,1
"R0s4360",200,0.999999999999991,10.1588013879432,1.35893164926899,12.5575035341203,150.690972424361,158.622076236169,5000,0.743064872792711,111.973168255517,0.0340889258800212,0.03,0.03,1
"R0s4361",200,1.00000000000003,10.1335518916677,1.36592302198795,12.5575035341203,152.997776722121,159.372684085542,5000,0.744854937236336,113.961149377654,0.027400189148972,0.03,0.03,1
"R0s4362",200,1.00000000000039,10.1083023953921,1.37303633526276,12.5575035341203,155.32471158571,160.128568645062,5000,0.746663424205448,115.97528101631,0.0206476085952433,0.03,0.03,1
"R0s4363",200,0.9999999999999,10.0830528991166,1.38027462748155,12.5575035341203,157.671933619691,160.889728183358,5000,0.748490527838493,118.015948820319,0.013830503670204,0.03,0.03,1
"R0s4364",200,0.999999999999875,10.057803402841,1.38764103198036,12.5575035341203,160.039596257001,161.656157835354,5000,0.750336441126543,120.083541094807,0.00694819398819831,0.03,0.03,1
"R0s4365",200,1.00000000000006,3.44585202990853,1.00000000000006,3.44585202990853,0,82.2181022556155,5000,0.632120558828581,0,0.35338420228653,0.06,0.06,1
"R0s4366",200,0.999999999999995,3.3072798562932,1.04435378535236,3.44585202990853,17.1593098252768,85.7965491263856,5000,0.648080838768891,11.1206199042607,0.295011869553529,0.06,0.06,1
"R0s4367",200,0.999999999999742,3.16870768267786,1.09747652328525,3.44585202990853,35.7500410622885,89.3751026557147,5000,0.666287863130461,23.8198184662184,0.23048755801789,0.06,0.06,1
"R0s4368",200,0.999999999998809,3.03013550906253,1.16184152386007,3.44585202990853,55.6678426791197,92.779737798506,5000,0.687090580176673,38.2488503235802,0.159511799619772,0.06,0.06,1
"R0s4369",200,1.00000000000277,2.89156333544719,1.24067689466193,3.44585202990853,76.5766530455031,95.7208163068881,5000,0.710811598412322,54.4315731523398,0.082284128153816,0.06,0.06,1
"R0s4370",200,1.00000000001849,2.82227724863953,1.28675711488134,3.44585202990853,87.194548297821,96.8828314421182,5000,0.72383509640269,63.1144742729423,0.0416415134442764,0.06,0.06,1
"R0s4371",200,1.00000000002027,2.81534863995876,1.29164104552724,3.44585202990853,88.2552239098024,96.9837625383443,5000,0.725180578343992,64.000974316789,0.0375164054595845,0.06,0.06,1
"R0s4372",200,1.00000000002161,2.80842003127799,1.29657748687844,3.44585202990853,89.3150675830966,97.0815951991199,5000,0.726533865342094,64.8904212844375,0.0333815557741282,0.06,0.06,1
"R0s4373",200,1.00000000002197,2.80149142259723,1.30156703328033,3.44585202990853,90.3739073216996,97.1762444320348,5000,0.727894938916711,65.782709749593,0.0292373383407851,0.06,0.06,1
"R0s4374",200,1.0000000000203,2.79456281391646,1.30661028074813,3.44585202990853,91.4315664423142,97.2676238748946,5000,0.729263777479897,66.6777295246262,0.0250841413715239,0.06,0.06,1
"R0s4375",200,1.00000000001502,2.78763420523569,1.31170782664479,3.44585202990853,92.4878635145876,97.3556458049065,5000,0.730640356232532,67.5753655454841,0.0209223676337536,0.06,0.06,1
"R0s4376",200,1.00000000000304,2.78070559655493,1.3168602693396,3.44585202990853,93.5426123045982,97.4402211506765,5000,0.732024647059287,68.4754977572773,0.0167524347447878,0.06,0.06,1
"R0s4377",200,0.999999999977168,2.77377698787416,1.32206820784532,3.44585202990853,94.5956217203615,97.5212595055449,5000,0.733416618421663,69.3780009996423,0.0125747754633874,0.06,0.06,1
"R0s4378",200,0.99999999991944,2.76684837919339,1.32733224143193,3.44585202990853,95.6466957618937,97.5986691447593,5000,0.734816235248978,70.2827448937591,0.00838983797819392,0.06,0.06,1
"R0s4379",200,0.999999999771876,2.75991977051263,1.33265296919273,3.44585202990853,96.6956334768805,97.6723570472741,5000,0.736223458821149,71.1895937312511,0.00419808619193326,0.06,0.06,1
"R0s4380",200,1.01269378706313,1.26074912684802,1.01269378706313,1.26074912684802,0,22.6636640151758,5000,0.636760828514123,0,0.0965762068390062,0.09,0.09,1
"R0s4381",200,1.03016069308792,1.21004911263539,1.07382289361012,1.26074912684802,3.49405652178337,17.7581108759515,5000,0.65830026439001,2.30013833208363,0.060071655405312,0.09,0.09,1
"R0s4382",200,1.05896611177856,1.15934909842277,1.15274652173477,1.26074912684802,4.16866497707245,10.6729709805809,5000,0.684231687226678,2.85233267074504,0.0268762043961307,0.09,0.09,1
"R0s4383",200,1.0744418890038,1.10864908421014,1.22283578660374,1.26074912684802,2.25042757633222,3.82663536159649,5000,0.705605856875569,1.5879148783343,0.00644842220101621,0.09,0.09,1
"R0s4384",200,1.05194504056337,1.05794906999752,1.2539390991843,1.26074912684802,0.542206520952851,0.682518982229701,5000,0.714621554090946,0.387472466641572,0.000582618710554093,0.09,0.09,1
"R0s4385",200,1.03093500941266,1.0325990628912,1.25884511796342,1.26074912684802,0.169727600790207,0.188978187998348,5000,0.716018197325445,0.121528050754177,8.10568356410283e-05,0.09,0.09,1
"R0s4386",200,1.02865035481378,1.03006406218057,1.25913032251032,1.26074912684802,0.145799885716124,0.160497002335391,5000,0.71609917867813,0.104407178412682,6.19780607443416e-05,0.09,0.09,1
"R0s4387",200,1.02634155330382,1.02752906146994,1.25938832119041,1.26074912684802,0.12381314608689,0.134769737706839,5000,0.716172415267429,0.0886715598749067,4.62752316435799e-05,0.09,0.09,1
"R0s4388",200,1.02401050705269,1.02499406075931,1.25962121864343,1.26074912684802,0.103653068121204,0.11158045431174,5000,0.716238510292031,0.0742403190983293,3.35333495312139e-05,0.09,0.09,1
"R0s4389",200,1.02165899946891,1.02245906004868,1.25983099250108,1.26074912684802,0.0852086511980173,0.0907263769581905,5000,0.716298029791342,0.0610347889743175,2.33768919848535e-05,0.09,0.09,1
"R0s4390",200,1.01928869920541,1.01992405933805,1.26001949712324,1.26074912684802,0.0683725318090852,0.072017518403674,5000,0.716351503883828,0.048978765985783,1.54670590518567e-05,0.09,0.09,1
"R0s4391",200,1.01690116451287,1.01738905862742,1.26018846778394,1.26074912684802,0.0530412333939922,0.0552762471059167,5000,0.716399428108617,0.0379987092696317,9.49909115561697e-06,0.09,0.09,1
"R0s4392",200,1.01449784783504,1.01485405791679,1.26033952519093,1.26074912684802,0.0391153561907521,0.0403368187116534,5000,0.716442264840141,0.0280238943793313,5.19967850862231e-06,0.09,0.09,1
"R0s4393",200,1.01208010060971,1.01231905720615,1.26047418029703,1.26074912684802,0.0264997097270129,0.0270448771694591,5000,0.716480444766436,0.0189865238113917,2.32447414213116e-06,0.09,0.09,1
"R0s4394",200,1.00964917810784,1.00978405649552,1.26059383920125,1.26074912684802,0.0151033962651686,0.0152569365294193,5000,0.716514368376071,0.0108218004352708,6.55721018956464e-07,0.09,0.09,1
"R0s4395",200,0.51893534157286,0.518935343257181,0.51893534157286,0.518935343257181,0,1.86985602784066e-07,5000,0.404846153654895,0,1.30426440159447e-09,0.12,0.12,1
"R0s4396",200,0.498066774521167,0.498066774944665,0.518935342818722,0.518935343257181,1.39841901965151e-08,4.68558974093204e-08,5000,0.404846154396375,5.66144562340662e-09,2.40423544773864e-10,0.12,0.12,1
"R0s4397",200,0.47719820651584,0.477198206632149,0.518935343133612,0.518935343257181,6.92820806337639e-09,1.27891767668693e-08,5000,0.404846154583783,2.80485839261429e-09,4.46675223445255e-11,0.12,0.12,1
"R0s4398",200,0.456329638285994,0.456329638319634,0.518935343220778,0.518935343257181,2.68373462324306e-09,3.65886531039927e-09,5000,0.404846154635661,1.08649964228254e-09,7.69002926739894e-12,0.12,0.12,1
"R0s4399",200,0.435461069998119,0.435461070007118,0.518935343247281,0.518935343257181,8.10947528117224e-10,9.18413223467557e-10,5000,0.404846154651434,3.28308988382344e-10,8.71389747080838e-13,0.12,0.12,1
"R0s4400",200,0.425026785851597,0.42502678585086,0.518935343258439,0.518935343257181,3.2883106254065e-10,3.479700697818e-10,5000,0.404846154658074,1.33125991201711e-10,1.57039899615196e-13,0.12,0.12,1
"R0s4401",200,0.423983357430592,0.423983357435234,0.518935343251836,0.518935343257181,2.90960846961195e-10,3.06017867657441e-10,5000,0.404846154654145,1.17794380047153e-10,1.23684521140826e-13,0.12,0.12,1
"R0s4402",200,0.422939929018352,0.422939929019609,0.518935343255958,0.518935343257181,2.54647720327638e-10,2.66221219210087e-10,5000,0.404846154656598,1.03093150366713e-10,9.51747259325863e-14,0.12,0.12,1
"R0s4403",200,0.421896500601582,0.421896500603983,0.518935343254502,0.518935343257181,2.19808358669552e-10,2.28446222366011e-10,5000,0.404846154655731,8.89885687685558e-11,7.11113588314583e-14,0.12,0.12,1
"R0s4404",200,0.420853072189379,0.420853072188357,0.518935343258677,0.518935343257181,1.86437067120845e-10,1.92643355736426e-10,5000,0.404846154658216,7.54783297096296e-11,5.1148787344709e-14,0.12,0.12,1
"R0s4405",200,0.419809643775034,0.419809643772731,0.518935343260227,0.518935343257181,1.54442854666141e-10,1.58677574210407e-10,5000,0.404846154659139,6.25255958261676e-11,3.49376670726288e-14,0.12,0.12,1
"R0s4406",200,0.418766215355453,0.418766215357106,0.518935343255299,0.518935343257181,1.23781176036162e-10,1.26465239195732e-10,5000,0.404846154656205,5.0112333137063e-11,2.21678230176705e-14,0.12,0.12,1
"R0s4407",200,0.417722786933676,0.41772278694148,0.51893534324762,0.518935343257181,9.43387837806752e-11,9.58555995937342e-11,5000,0.404846154651635,3.81926938481184e-11,1.25406335087885e-14,0.12,0.12,1
"R0s4408",200,0.416679358525003,0.416679358525854,0.518935343256214,0.518935343257181,6.61091092547238e-11,6.68097681814543e-11,5000,0.40484615465675,2.67640186695579e-11,5.7988905012527e-15,0.12,0.12,1
"R0s4409",200,0.415635930109604,0.415635930110228,0.518935343256468,0.518935343257181,3.90231671538989e-11,3.92276617190705e-11,5000,0.404846154656901,1.57983791647894e-11,1.69420906925912e-15,0.12,0.12,1
"R0s4410",200,0.227838203807978,0.227838203807991,0.227838203807978,0.227838203807991,0,7.15228299108529e-13,5000,0.203746919869893,0,1.00681658419891e-14,0.15,0.15,1
"R0s4411",200,0.218675873313172,0.218675873313166,0.227838203807998,0.227838203807991,7.83294238698469e-14,1.6623300562454e-13,5000,0.203746919869909,1.59593788486659e-14,1.34668060733157e-15,0.15,0.15,1
"R0s4412",200,0.209513542818297,0.20951354281834,0.227838203807945,0.227838203807991,3.96452070853547e-14,5.55610129778309e-14,5000,0.203746919869867,8.07758883124404e-15,2.55600460774184e-16,0.15,0.15,1
"R0s4413",200,0.200351212323497,0.200351212323515,0.227838203807973,0.227838203807991,1.83752302831753e-14,2.15626268616693e-14,5000,0.203746919869889,3.74389657209688e-15,5.26527688129081e-17,0.15,0.15,1
"R0s4414",200,0.191188881828627,0.191188881828689,0.227838203807919,0.227838203807991,6.91859447000507e-15,7.3604460027329e-15,5000,0.203746919869846,1.40964231309208e-15,7.43425693567332e-18,0.15,0.15,1
"R0s4415",200,0.186607716581269,0.186607716581277,0.227838203807974,0.227838203807991,3.13020995621692e-15,3.21844507887172e-15,5000,0.20374691986989,6.3777063712526e-16,1.49489483597075e-18,0.15,0.15,1
"R0s4416",200,0.186149600057622,0.186149600056536,0.227838203809301,0.227838203807991,2.80217839333179e-15,2.87244254036644e-15,5000,0.203746919870947,5.7093521657027e-16,1.19117776962148e-18,0.15,0.15,1
"R0s4417",200,0.185691483525401,0.185691483531794,0.227838203800151,0.227838203807991,2.47899347723322e-15,2.53361266501859e-15,5000,0.20374691986366,5.05087285348374e-16,9.26525179494151e-19,0.15,0.15,1
"R0s4418",200,0.185233367006951,0.185233367007053,0.227838203807877,0.227838203807991,2.16444311825254e-15,2.20569693503896e-15,5000,0.203746919869812,4.40998618577368e-16,7.00230383339185e-19,0.15,0.15,1
"R0s4419",200,0.184775250482237,0.184775250482312,0.227838203807903,0.227838203807991,1.85503181949761e-15,1.88499701105572e-15,5000,0.203746919869834,3.77957019483171e-16,5.08925770601459e-19,0.15,0.15,1
"R0s4420",200,0.184317133956897,0.18431713395757,0.227838203807162,0.227838203807991,1.55224286571567e-15,1.57290579832919e-15,5000,0.203746919869243,3.16264702778575e-16,3.51144405971192e-19,0.15,0.15,1
"R0s4421",200,0.183859017431564,0.183859017432829,0.227838203806417,0.227838203807991,1.25598645915267e-15,1.26921485723315e-15,5000,0.20374691986865,2.55903372449088e-16,2.24933115282028e-19,0.15,0.15,1
"R0s4422",200,0.183400900905555,0.183400900908088,0.227838203804881,0.227838203807991,9.6661034249431e-16,9.74162762243669e-16,5000,0.203746919867427,1.96943879995214e-16,1.28493346694054e-19,0.15,0.15,1
"R0s4423",200,0.182942784384612,0.182942784383347,0.227838203809597,0.227838203807991,6.83763519925973e-16,6.87286827092891e-16,5000,0.203746919871182,1.39314711105195e-16,5.99776615583203e-20,0.15,0.15,1
"R0s4424",200,0.182484667856081,0.182484667858605,0.227838203804619,0.227838203807991,4.07195921421687e-16,4.08233851684832e-16,5000,0.203746919867218,8.29649147721626e-17,1.76786015424435e-20,0.15,0.15,1
"R0s4425",250,1,10.4600085941473,1,10.4600085941473,0,105.48500070832,5000,0.632120558828558,0,0.453388387786084,0.03,0.03,1
"R0s4426",250,1.00000000000002,10.1093211458758,1.03746165497997,10.4600085941473,22.6415639269741,113.207819634871,5000,0.645646988456592,14.6184575633982,0.389265662297965,0.03,0.03,1
"R0s4427",250,0.99999999999998,9.75863369760428,1.08339138734062,10.4600085941473,48.825516275539,122.063790688847,5000,0.661554223597165,32.3007265113949,0.314787722780627,0.03,0.03,1
