"","W_st","R_eq_sen","R0_sen","R_eq_res","R0_res","No_trt_cat","Incidence","Vector_no","Prob_onward_tran","Risk","prevalence","vector_birth","vector_mortality","fit.adj","times","CS","CEs","CEr","CIs","CIr","CTs","CTr","CR","PS","PEs","PEr","PIs","PIr","PTs","PTr","PR","WS","WEs","WEr","WIs","WIr","WR","VS","VEs","VEr","VIs","VIr","total.cattle","treat_prop"
"R0s53",0,0.195946350389466,0.195946350389405,2.35972567504815,2.35972567504742,2.34565135234013e-46,2.02279449436572e-46,5000,0.905553871427432,2.1241136631306e-46,7.58854012738053e-50,0.12,0.12,0.9,3000,50.0000000000046,8.3071642479085e-48,0,3.79427006369027e-48,0,2.60349228162088e-49,0,4.50425447710631e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.00000000109,2.11319011965121e-47,0,3.01316376465076e-48,0,50.0000000000046,0.93
"R0s54",0,0.169860639998696,0.169860639998761,2.35972567504652,2.35972567504742,3.72611223152556e-50,3.23586016803726e-50,5000,0.905553871427279,3.37419535663051e-50,1.02225445345204e-53,0.12,0.12,0.9,3000,49.9999999999956,1.32889534621653e-51,0,5.1112722672602e-52,0,4.14067258523511e-53,0,4.19367825676116e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999999855,2.97150103211904e-51,0,4.3920476549105e-52,0,49.9999999999956,0.94
"R0s55",0,0.143774929607742,0.143774929608116,2.35972567504127,2.35972567504742,2.67806302506843e-54,2.35182600143961e-54,5000,0.905553871426783,2.42513034027564e-54,6.05824559327251e-58,0.12,0.12,0.9,3000,50.0000000000126,9.65842300385875e-56,0,3.02912279663625e-56,0,2.9799216916632e-57,0,3.91741603530167e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999998572,1.85363209512216e-55,0,2.85343080811189e-56,0,50.0000000000126,0.95
"R0s56",0,0.117689219217491,0.117689219217472,2.3597256750478,2.35972567504742,7.96143726256366e-59,7.10168965321631e-59,5000,0.905553871427399,7.20951033524087e-59,1.4258042931442e-62,0.12,0.12,0.9,3000,50.0000000000138,2.91650499105393e-60,0,7.12902146572102e-61,0,8.87154538413007e-62,0,3.68260082150142e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999999943,4.64897088078604e-60,0,7.49689560637972e-61,0,50.0000000000138,0.96
"R0s57",0,0.0916035088269266,0.0916035088268271,2.35972567504998,2.35972567504742,7.90757541163402e-64,7.19885779441292e-64,5000,0.905553871427605,7.16073552761093e-64,1.0511690018281e-67,0.12,0.12,0.9,3000,50.0000000000011,2.95640977183282e-65,0,5.25584500914052e-66,0,8.82553591038984e-67,0,3.47464216534591e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.00000000532,3.72863294042418e-65,0,6.34614955647901e-66,0,50.0000000000011,0.97
"R0s58",0,0.0655177984361407,0.0655177984361825,2.35972567504591,2.35972567504742,1.90601241382653e-69,1.77992979716058e-69,5000,0.905553871427221,1.72599692032896e-69,1.67189626458606e-73,0.12,0.12,0.9,3000,50.000000000002,7.30977329429395e-71,0,8.35948132293029e-72,0,2.13107548426907e-72,0,3.2909522604653e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999999661,6.73000932242778e-71,0,1.22143053621672e-71,0,50.000000000002,0.98
"R0s59",0,0.0394320880454782,0.0394320880455378,2.35972567504385,2.35972567504742,5.9435395221914e-76,5.7251320143975e-76,5000,0.905553871427026,5.38219522429996e-76,2.58041550607217e-80,0.12,0.12,0.9,3000,49.9999999999932,2.35118357880801e-77,0,1.29020775303608e-78,0,6.6590966727649e-79,0,3.1292408456796e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999999311,1.34190300614291e-77,0,2.63743679772538e-78,0,49.9999999999932,0.99
"R0s60",0,1.00656393360881,1.15115102973854,0.90590754024793,1.03603592676468,0,14.6700725035005,5000,0.595825086393797,0,0.0627448116961292,0.15,0.15,0.9,3000,43.8112915986036,0.602467043264908,0,3.13724058480646,0,0,0,2.44900077332509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4989.56874517359,9.91212305088295,0,0.519131775446464,0,50,0
"R0s61",0,0.920478286174508,0.922092767367903,1.03422194385685,1.03603592676468,0.0429043576299926,0.202410378675153,5000,0.64449712545733,0.0276517351621235,0.000737634257164137,0.15,0.15,0.9,3000,49.9136918088294,0.0083125412186921,0,0.0368817128582068,0,4.69517230565792e-05,0,0.0410669853690811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.87616518369,0.117634120720111,0,0.00620069568708814,0,49.9999999999984,0.2
"R0s62",0,0.693034466287706,0.693034504997269,1.03603586889672,1.03603592676468,2.44726400714925e-06,4.81473615545667e-06,5000,0.645141396516849,1.57883131921769e-06,1.57779932014657e-08,0.15,0.15,0.9,3000,49.9999972344454,1.97730437595756e-07,0,7.88899660073283e-07,0,2.68201110567356e-09,0,1.77624236658378e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999727959,2.58120197671198e-06,0,1.39449189191731e-07,0,49.9999999999999,0.4
"R0s63",0,0.463976242626554,0.463976242626636,1.0360359267645,1.03603592676468,8.5892395253643e-15,9.23973211802772e-15,5000,0.64514141705173,5.54127415879025e-15,2.4611786412374e-17,0.15,0.15,0.9,3000,49.9999999999992,3.79455117783479e-16,0,1.2305893206187e-15,0,9.43871331776244e-18,0,2.44852493913461e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.9999999992,4.23024688766005e-15,0,2.39691492564297e-16,0,49.9999999999992,0.6
"R0s64",0,0.234917980256004,0.234917980256002,1.03603592676469,1.03603592676468,4.10784344997694e-35,2.93639019968003e-35,5000,0.645141417051798,2.65013994434507e-35,4.41401267136689e-38,0.15,0.15,0.9,3000,49.9999999999953,1.20590973292814e-36,0,2.20700633568344e-36,0,4.54324729699829e-38,0,6.02719905388927e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.00000000051,8.62425546932578e-36,0,5.52286650869675e-37,0,49.9999999999953,0.8
"R0s65",0,0.120388849070659,0.120388849070685,1.03603592676446,1.03603592676468,9.63404997676736e-57,6.99099765564705e-57,5000,0.645141417051715,6.21532465395874e-57,4.60093468527566e-60,0.15,0.15,0.9,3000,49.999999999989,2.87104626515279e-58,0,2.30046734263783e-58,0,1.07285402166583e-59,0,3.91913732123519e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.00000000003,1.05915436198544e-57,0,7.86759010758012e-59,0,49.999999999989,0.9
"R0s66",0,0.108935935952128,0.108935935952154,1.03603592676444,1.03603592676468,1.68759769246406e-59,1.24723494616082e-59,5000,0.645141417051708,1.08873916672946e-59,7.17380756382727e-63,0.15,0.15,0.9,3000,49.9999999999959,5.12211476862758e-61,0,3.58690378191363e-61,0,1.88096977461702e-62,0,3.79400967836802e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999999924,1.69271700397912e-60,0,1.28354527146388e-61,0,49.9999999999959,0.91
"R0s67",0,0.0974830228336517,0.097483022833622,1.036035926765,1.03603592676468,2.33727622753705e-62,1.76547600888094e-62,5000,0.645141417051906,1.50787369747499e-62,8.73558279250949e-66,0.15,0.15,0.9,3000,49.9999999999919,7.2504148208663e-64,0,4.36779139625474e-64,0,2.60745785419312e-65,0,3.67298220535755e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.00000000233,2.11778803100231e-63,0,1.641168376988e-64,0,49.9999999999919,0.92
"R0s68",0,0.0860301097150102,0.0860301097150903,1.03603592676372,1.03603592676468,2.69478250872561e-65,2.08760098553412e-65,5000,0.645141417051452,1.73851580632471e-65,8.71803270406157e-69,0.15,0.15,0.9,3000,49.9999999999978,8.57331000219353e-67,0,4.35901635203078e-67,0,3.00910395142689e-68,0,3.56374550154199e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999999557,2.17787746434552e-66,0,1.72680024335411e-67,0,49.9999999999978,0.93
"R0s69",0,0.074577196596581,0.0745771965965586,1.03603592676499,1.03603592676468,2.57030372854701e-68,2.04891445759957e-68,5000,0.645141417051905,1.65820938968861e-68,7.0515976706257e-72,0.15,0.15,0.9,3000,50.000000000006,8.41443309075797e-70,0,3.52579883531285e-70,0,2.87285993107181e-71,0,3.45839518328657e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0000000009,1.82212785680392e-69,0,1.47982296381801e-70,0,50.000000000006,0.94
"R0s70",0,0.063124283478037,0.0631242834780269,1.03603592676485,1.03603592676468,2.05079625102647e-71,1.68746252395295e-71,5000,0.645141417051853,1.32305359947185e-71,4.63925876059749e-75,0.15,0.15,0.9,3000,49.999999999997,6.93003089919076e-73,0,2.31962938029874e-73,0,2.29444558119036e-74,0,3.35532139358904e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.00000000111,1.24666807403229e-72,0,1.03818706817016e-73,0,49.999999999997,0.95
"R0s71",0,0.0516713703594851,0.0516713703594953,1.03603592676448,1.03603592676468,1.50908916820414e-74,1.28540921816196e-74,5000,0.645141417051721,9.7357592443262e-75,2.70260977233402e-78,0.15,0.15,0.9,3000,50.0000000000114,5.27888795959737e-76,0,1.35130488616701e-76,0,1.69006161767878e-77,0,3.26826707873074e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.99999999787,7.61676607718503e-76,0,6.51101264313718e-77,0,50.0000000000114,0.96
"R0s72",0,0.0402184572410084,0.0402184572409637,1.03603592676584,1.03603592676468,9.21445172783706e-78,8.1455258039571e-78,5000,0.645141417052203,5.94462444505593e-78,1.22489454996449e-81,0.15,0.15,0.9,3000,50.0000000000126,3.34518513509532e-79,0,6.12447274982245e-80,0,1.03298811147216e-80,0,3.1773491810337e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0000000043,3.67671681539033e-79,0,3.22955337279037e-80,0,50.0000000000126,0.97
"R0s73",0,0.0287655441224491,0.028765544122432,1.0360359267653,1.03603592676468,5.4154266757914e-81,4.97928779564579e-81,5000,0.645141417052013,3.49371603956133e-81,4.75024798617043e-85,0.15,0.15,0.9,3000,50.0000000000079,2.04488205159991e-82,0,2.37512399308521e-83,0,6.07717161691534e-84,0,3.10627187893214e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.00000000219,1.57248091846825e-82,0,1.42077182702649e-83,0,50.0000000000079,0.98
"R0s74",0,0.0173126310039279,0.0173126310039003,1.03603592676634,1.03603592676468,2.13457328037694e-84,2.04523508564709e-84,5000,0.645141417052382,1.37710163090453e-84,9.2673498190202e-89,0.15,0.15,0.9,3000,50.000000000013,8.39932273366361e-86,0,4.6336749095101e-87,0,2.39787884990914e-87,0,3.01678751524246e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.00000000669,3.80770161994835e-86,0,3.54263952024549e-87,0,50.000000000013,0.99
"R0s75",50,1.00000000000001,31.5173563110302,0.900000000000008,28.3656206799272,0,113.668662141601,5000,0.593430340259404,0,0.488562839494929,0.03,0.03,0.9,3000,1.72896237429436,4.66811754174952,0,24.4281419747465,0,0,0,19.1747781092097,0,0,0,0,0,0,0,0,1.69809327037517,6.03363987499135,0,23.680414563138,0,18.5878522914955,4628.85417841981,167.456676009318,0,203.689145570901,0,50,0
"R0s76",50,1.00000000000001,28.3611692765867,1.00555130037088,28.3656206799272,24.5480541201627,122.740270600813,5000,0.634157110122776,15.5673230599799,0.422043043317657,0.03,0.03,0.9,3000,1.99650761774497,5.04066819715866,0,21.1021521658829,0,0.0268541345296539,0,21.8338178846842,0,0,0,0,0,0,0,0,1.81166658381585,6.01945284762312,0,23.6247342944348,0,18.5441462741262,4652.93927140609,156.589762310105,0,190.47096628337,0,50.0000000000003,0.2
"R0s77",50,1.00000000000001,25.2049822421432,1.1514496529829,28.3656206799272,53.2948795186316,133.237198796579,5000,0.683821911513784,36.4442063863275,0.343602588139817,0.03,0.03,0.9,3000,2.36345599611696,5.47175354400733,4.59675767408337e-23,17.1801294069908,1.37772197057337e-22,0.0583014791041834,8.50988579336011e-23,24.9263595737813,-5.55032317065993e-40,-1.57034685970329e-39,-1.31474628191525e-62,-4.18990392578706e-41,-9.08903872853231e-62,-1.42906297776657e-43,-6.35246948776695e-61,-6.10438010453326e-39,1.96921956876437,5.99977209303653,5.01758784858475e-23,23.5474926232079,1.82456066309845e-22,18.4835157149911,4681.75078436593,143.59034291654,1.40562893210243e-21,174.658872718071,1.65405517712323e-21,50.0000000000007,0.4
"R0s78",50,0.999999999999996,22.0487952076998,1.36594918034761,28.3656206799272,87.2350942195775,145.391823699295,5000,0.744861611325362,64.9780728445142,0.249965261797086,0.03,0.03,0.9,3000,2.89805342695057,5.97091678436532,0,12.4982630898543,0,0.0954300876318925,0,28.5373366111978,0,0,0,0,0,0,0,0,2.20205470341386,5.97068745750478,0,23.4333432471963,0,18.3939145918851,4716.78062125143,127.785288123973,0,155.434090624463,0,49.9999999999998,0.6
"R0s79",50,0.999999999999993,18.8926081732563,1.71098235827175,28.3656206799272,127.414702314717,159.268377893396,5000,0.819311795148646,104.392368481801,0.136911281402108,0.03,0.03,0.9,3000,3.74857496409776,6.54079580671031,0,6.84556407010542,0,0.139384227371605,0,32.7256809317148,0,0,0,0,0,0,0,0,2.57961104260193,5.92352495114797,0,23.2482430878389,0,18.2486209184111,4760.14281857408,108.220769258536,0,131.63641216711,0,49.9999999999999,0.8
"R0s80",50,0.99999999999998,17.3145146560346,1.97506726376579,28.3656206799272,150.012833648937,166.680926276597,5000,0.861248021051552,129.198256112483,0.0716416513549657,0.03,0.03,0.9,3000,4.39340570720089,6.84521257809433,0,3.58208256774829,0,0.164105260492902,0,35.0151938864632,0,0,0,0,0,0,0,0,2.87114275267831,5.88710822415231,0,23.1053172238237,0,18.1364317993454,4785.82244091643,96.6344224686008,0,117.543136615656,0,49.9999999999997,0.9
"R0s81",50,0.999999999999998,17.1567053043124,2.00664906384154,28.3656206799272,152.358732666236,167.427178754105,5000,0.86556158473124,131.87586609423,0.0647661604241885,0.03,0.03,0.9,3000,4.47021437769086,6.87585949708851,0,3.23830802120942,0,0.166671536723806,0,35.2489465672876,0,0,0,0,0,0,0,0,2.90615651473132,5.88273447484927,0,23.0881514335483,0,18.1229575768712,4788.56008405421,95.3992297399629,0,116.04068620575,0,50.0000000000002,0.91
"R0s82",50,0.999999999999995,16.9988959525902,2.03936930674557,28.3656206799272,154.71887882465,168.17269437462,5000,0.869889255024284,134.588290238967,0.0578262663014891,0.03,0.03,0.9,3000,4.54972708300098,6.90647615501518,0,2.89131331507445,0,0.169253398493275,0,35.4832300484161,0,0,0,0,0,0,0,0,2.94246630186109,5.87819883238064,0,23.0703502561177,0,18.1089846096407,4791.33024530914,94.1493652156297,0,114.52038947523,0,50,0.92
"R0s83",50,1,16.8410866008681,2.07328848703991,28.3656206799272,157.092748477594,168.916933846875,5000,0.874228497054214,137.334957399682,0.0508219017439833,0.03,0.03,0.9,3000,4.63208495660204,6.93704040438911,0,2.54109508719916,0,0.17185027296259,0,35.7179292788474,0,0,0,0,0,0,0,0,2.98014299197315,5.87349244302235,0,23.0518789430448,0,18.0944856219598,4794.1333285078,92.8846466932063,0,112.98202479871,0,50.0000000000003,0.93
"R0s84",50,1.00000000000001,16.6832772491459,2.10847128652798,28.3656206799272,159.479749866335,169.659308368441,5000,0.87857655371736,140.115169025271,0.0437530794582454,0.03,0.03,0.9,3000,4.71743872623629,6.96752806441237,0,2.18765397291227,0,0.174461512782331,0,35.9529177236574,0,0,0,0,0,0,0,0,3.01926253138979,5.86860581992819,0,23.0327002610086,0,18.0794313876734,4796.96972930202,91.6048956591189,0,111.425375037776,0,50.0000000000006,0.94
"R0s85",50,1,16.5254678974237,2.14498692486503,28.3656206799272,161.879216340052,170.399175094791,5000,0.882930432265482,142.928086457919,0.0366199017668551,0.03,0.03,0.9,3000,4.80594950015643,6.99791273489903,0,1.83099508834275,0,0.177086388675515,0,36.1880562879265,0,0,0,0,0,0,0,0,3.05990637610156,5.86352878801104,0,23.0127742755273,0,18.0637905603601,4799.83983316462,90.3099381933808,0,109.85022864151,0,50.0000000000003,0.95
"R0s86",50,0.999999999999999,16.3676585457015,2.18290954371999,28.3656206799272,164.290398871657,171.135832157976,5000,0.887286890625422,145.772717174443,0.0294225713659839,0.03,0.03,0.9,3000,4.89778962643924,7.02816559170334,0,1.4711285682992,0,0.179724081250345,0,36.423192132308,0,0,0,0,0,0,0,0,3.10216197742184,5.85825042327704,0,22.9920581128616,0,18.0475294864397,4802.74401311675,88.9996059925043,0,108.256380890729,0,50.0000000000001,0.96
"R0s87",50,0.999999999999936,16.2098491939794,2.22231862794802,28.3656206799272,166.712457791657,171.868513187276,5000,0.891642423572463,148.647899905075,0.0221614033033868,0.03,0.03,0.9,3000,4.99314363254851,7.0582551616951,0,1.10807016516934,0,0.182373671957537,0,36.6581573686281,0,0,0,0,0,0,0,0,3.1461233169557,5.85275898599974,0,22.970505697741,0,18.030611999302,4805.68262717071,87.673737525963,0,106.643635304676,0,49.9999999999986,0.97
"R0s88",50,1,16.0520398422572,2.26329946758479,28.3656206799272,169.144453653539,172.596381279122,5000,0.895993248906267,151.55228856351,0.0148368383221107,0.03,0.03,0.9,3000,5.09220925302695,7.08814707511793,0,0.741841916105533,0,0.185034133097587,0,36.8927676226524,0,0,0,0,0,0,0,0,3.1918914963881,5.84704184704773,0,22.9480674642197,0,18.0129991923444,4808.65601542678,86.3321793427378,0,105.011805230254,0,50.0000000000003,0.98
"R0s89",50,0.999999999999963,15.894230490535,2.30594366484581,28.3656206799272,171.585337134641,173.318522358223,5000,0.900335293815814,154.484334923602,0.0074494577331186,0.03,0.03,0.9,3000,5.19519855382346,7.11780379294551,0,0.37247288665593,0,0.187704316772914,0,37.1268204498019,0,0,0,0,0,0,0,0,3.23957538817955,5.84108540660066,0,22.9246900366586,0,17.9946491685599,4811.66449681412,84.9747875478421,0,103.360715638031,0,49.9999999999997,0.99
"R0s90",50,0.999999999999998,8.64854594120743,0.899999999999998,7.78369134708669,0,103.513673641349,5000,0.5934303402594,0,0.444915365131764,0.06,0.06,0.9,3000,6.04142477816742,4.25107489286856,0,22.2457682565882,0,0,0,17.4617320723757,0,0,0,0,0,0,0,0,5.94303995592558,5.50338172736752,0,21.5992938762274,0,16.9542844404796,4823.75191465714,123.163182176982,0,53.084903165877,0,49.9999999999999,0
"R0s91",50,0.999999999999998,7.7824698561116,1.00501519567752,7.78369134708669,22.0084281871426,110.042140935713,5000,0.633960927449953,13.9524835452366,0.378380460026385,0.06,0.06,0.9,3000,6.96272259888911,4.51918443267817,0,18.9190230013193,0,0.0240759323908414,0,19.5749940347223,0,0,0,0,0,0,0,0,6.37919925128797,5.44889882400972,0,21.3854631264896,0,16.7864387982124,4837.42790703305,113.60631954696,0,48.9657734201442,0,49.9999999999997,0.2
"R0s92",50,0.999999999999991,6.91639377101576,1.14845213916814,7.78369134708669,46.7548695779889,116.887173944972,5000,0.682872741461148,31.9276259653797,0.301437855573354,0.06,0.06,0.9,3000,8.20911085334021,4.80029461786333,0,15.0718927786677,0,0.0511470909839845,0,21.8675546591446,0,0,0,0,0,0,0,0,6.98272072637702,5.37350984903831,0,21.0895816655804,0,16.554187759004,4853.53400821048,102.3512828207,0,44.1147089690541,0,49.9999999999998,0.4
"R0s93",50,0.999999999999986,6.05031768591992,1.3548654991875,7.78369134708669,74.1187702643113,123.531283773852,5000,0.742018009094189,54.9974623480338,0.21238147306361,0.06,0.06,0.9,3000,9.98011593519634,5.07315333773519,0,10.6190736531805,0,0.0810815968592599,0,24.2465754770286,0,0,0,0,0,0,0,0,7.86737149237892,5.26300356681077,0,20.6558742138273,0,16.2137507269826,4872.67683467007,88.9741648901576,0,38.3490004396906,0,49.9999999999998,0.6
"R0s94",50,1,5.18424160082409,1.67298341786195,7.78369134708669,102.863807854752,128.57975981844,5000,0.8123137170788,83.5576821113731,0.110530539156372,0.06,0.06,0.9,3000,12.6605280907841,5.28048294942258,0,5.52652695781862,0,0.112526985676438,0,26.4199350162983,0,0,0,0,0,0,0,0,9.26941507814164,5.08786708342343,0,19.9685105962318,0,15.6742072422034,4895.5311419392,73.0034426880952,0,31.4654153731134,0,50.0000000000001,0.8
"R0s95",50,0.999999999999995,4.75120355827617,1.90282619983965,7.78369134708669,116.567217341365,129.519130379295,5000,0.85085349481475,99.1816242557311,0.0556690233832388,0.06,0.06,0.9,3000,14.5614734432036,5.31906079586425,0,2.78345116916194,0,0.127517713661114,0,27.208496878109,0,0,0,0,0,0,0,0,10.3127573869152,4.95753782348923,0,19.4570032857373,0,15.2727015038583,4908.50557001718,63.9368372497791,0,27.5575927330276,0,49.9999999999998,0.9
"R0s96",50,0.999999999999996,4.70789975402138,1.92945556045261,7.78369134708669,117.859216739248,129.515622790382,5000,0.854772755580975,100.742847462822,0.050100764197909,0.06,0.06,0.9,3000,14.7798010796893,5.31891674703829,0,2.50503820989545,0,0.128931085387978,0,27.2673128779888,0,0,0,0,0,0,0,0,10.4353350018741,4.94222602245544,0,19.3969085827553,0,15.2255303929153,4909.85956952184,62.9906545592502,0,27.1497759194625,0,49.9999999999998,0.91
"R0s97",50,1.00000000000003,4.66459594976658,1.95684655725215,7.78369134708669,119.131259737698,129.49049971489,5000,0.858696689014027,102.297618294832,0.0445253740381065,0.06,0.06,0.9,3000,15.0039587336926,5.31788499855809,0,2.22626870190532,0,0.130322625981814,0,27.3215649398622,0,0,0,0,0,0,0,0,10.5617917893819,4.92642965400495,0,19.3349120829227,0,15.1768664736919,4911.223482566,62.0375442306287,0,26.738973205478,0,50.0000000000001,0.92
"R0s98",50,1,4.62129214551179,1.98502697637946,7.78369134708669,120.381657904273,129.44264290782,5000,0.862623091864635,103.843997945175,0.0389453036443716,0.06,0.06,0.9,3000,15.2341379120791,5.31591962660454,0,1.94726518221858,0,0.131690488396345,0,27.3709867907014,0,0,0,0,0,0,0,0,10.6922899482065,4.91012845705402,0,19.2709342669325,0,15.1266473278071,4912.59715944847,61.0776108726639,0,26.32522967878,0,50,0.93
"R0s99",50,0.999999999999999,4.577988341257,2.01402559465548,7.78369134708669,121.608633408424,129.370886604706,5000,0.866549625208335,105.379915702167,0.0333631837571033,0.06,0.06,0.9,3000,15.4705352977349,5.31297275584009,0,1.66815918785517,0,0.133032727788997,0,27.4153000307809,0,0,0,0,0,0,0,0,10.8269991099128,4.89330124205094,0,19.2048919714903,0,15.0748076765461,4913.98042907265,60.110974052871,0,25.9085968744932,0,50,0.94
"R0s100",50,0.999999999999996,4.53468453700221,2.04387218823801,7.78369134708669,122.810315799013,129.27401663054,5000,0.870473811208489,106.903163649285,0.0277818351373103,0.06,0.06,0.9,3000,15.7133525871344,5.30899452281478,0,1.38909175686551,0,0.134347297995696,0,27.4542138351895,0,0,0,0,0,0,0,0,10.9660966123253,4.87592585681477,0,19.1366982552408,0,15.021279275619,4915.37309739778,59.1377693663479,0,25.4891332358352,0,50,0.95
"R0s101",50,1.00000000000002,4.49138073274742,2.07459753611987,7.78369134708669,123.984738909184,129.150769697067,5000,0.874393030409817,108.411391579371,0.0222042788495395,0.06,0.06,0.9,3000,15.962796269298,5.30393304710746,0,1.11021394247697,0,0.13563204814497,0,27.4874246929733,0,0,0,0,0,0,0,0,11.1097677659283,4.85797915325882,0,19.0662622681664,0,14.9659908126466,4916.77494584669,58.1581495563485,0,25.0669045970975,0,50.0000000000007,0.96
"R0s102",50,0.999999999999807,4.44807692849262,2.10623341749906,7.78369134708669,125.12983794086,128.999832928722,5000,0.878304519672789,109.902102209381,0.0166337467555085,0.06,0.06,0.9,3000,16.2190773377856,5.29773441185715,0,0.831687337775425,0,0.136884719468566,0,27.5146161931067,-2.49349529058337e-36,-9.36516009662433e-37,0,-2.14875201216237e-38,0,-3.54938929830881e-39,0,-2.46003819681093e-36,11.2582061094408,4.83943695546471,0,18.9934891262862,0,14.9088678088052,4918.1857296325,57.172285684424,0,24.6419846879915,0,49.9999999999934,0.97
"R0s103",50,0.999999999999997,4.40477312423783,2.13881260194069,7.78369134708669,126.243446789873,128.819843663136,5000,0.882205370871496,111.372646795356,0.0110736921535951,0.06,0.06,0.9,3000,16.4824109265282,5.29034265557025,0,0.553684607679754,0,0.138102942375295,0,27.5354588678467,0,0,0,0,0,0,0,0,11.4116136501217,4.82027402966674,0,18.9182797938534,0,14.8498325263579,4919.60517599413,56.1803683473929,0,24.2144556581781,0,50.0000000000002,0.98
"R0s104",50,1.00000000000001,4.36146931998304,2.17236883111358,7.78369134708669,127.323295682853,128.60938957864,5000,0.88609253048747,112.820221261624,0.0055278004838287,0.06,0.06,0.9,3000,16.7530158590036,5.28169977735687,0,0.276390024191435,0,0.13928423386593,0,27.5496101055826,1.74310348257361e-33,6.02043779887891e-34,0,1.06804423231377e-35,0,5.39535881760224e-36,0,2.03292293600503e-33,11.5702010832962,4.80046405682594,0,18.8405309757147,0,14.7888038841631,4921.03298243977,55.1826089389712,0,23.7844086210466,0,50.0000000000004,0.99
"R0s105",50,1.00000000000006,3.16428176521894,0.900000000000054,2.84785358869704,0,79.5945593274054,5000,0.593430340259423,0,0.342107870196451,0.09,0.09,0.9,3000,16.1990218261898,3.26877040358954,0,17.1053935098226,0,0,0,13.4268142603979,0,0,0,0,0,0,0,0,15.9954111603352,4.2476882807995,0,16.6710346504488,0,13.0858659084164,4907.9047269842,76.8720267758235,0,15.2232462399748,0,49.9999999999998,0
